audio_file_name,grader,profile_id,pre_or_post,question_clean,Human Transcription,ai_transcription,human_words_correct,total_reference_words,ai_total_score,ai_words_correct,ai_n_words
grade1_profile31192_q2_QK_20251122_100724.mp3,Abdullah,31192,post,It's locked. I can open it.,Its lock.. I can open it.,It's locked i can open it,4,6,11.0,5,6
grade1_profile28421_q2_QK_20251122_100724.mp3,Semal,28421,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28493_q2_QK_20251122_100724.mp3,Semal,28493,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28429_q2_QK_20251122_100724.mp3,Abdullah,28429,post,It's locked. I can open it.,Its logged. I can open it,It's locked i can open it,4,6,11.0,5,6
grade1_profile28350_q2_LP_20251122_100201.mp3,Semal,28350,pre,It's locked. I can open it.,Is locked. I can open it.,It's locked i can open it,5,6,10.0,4,6
grade1_profile28363_q2_QK_20251122_100724.mp3,Semal,28363,post,It's locked. I can open it.,This is slow. I can open it.,It's locked i can open it,4,6,11.0,5,6
grade1_profile28509_q1_LP_20251122_095026.mp3,Ali,28509,pre,Come on. We can do it together.,Come on. We can do it to gather.,Come on we do do it together,6,7,8.0,3,6
grade1_profile28518_q2_QK_20251122_100724.mp3,Semal,28518,post,It's locked. I can open it.,Is locked. Eye can open it.,It's locked i can open it,4,6,11.0,5,6
grade1_profile30695_q2_LP_20251122_100201.mp3,Semal,30695,pre,It's locked. I can open it.,Is locked. I can open it.,It's locked i can open it,5,6,8.0,3,6
grade1_profile31207_q1_QK_20251122_095622.mp3,Ali,31207,post,Come on. We can do it together.,Come on. We can do it to,Come on we can do it,6,7,9.0,4,6
grade1_profile28355_q2_LP_20251122_100201.mp3,Semal,28355,pre,It's locked. I can open it.,It's lock. Eye can open it.,It's locked i can open it,4,6,10.0,4,6
grade1_profile28401_q2_QK_20251122_100724.mp3,Semal,28401,post,It's locked. I can open it.,Its locked. I can open it. ,It's locked i can open it,5,6,12.0,6,6
grade1_profile31205_q2_LP_20251122_100201.mp3,Semal,31205,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28470_q2_LP_20251122_100201.mp3,Semal,28470,pre,It's locked. I can open it.,Eats lock. I can open it.,It's locked i can open it,4,6,9.0,3,6
grade1_profile30823_q2_LP_20251122_100201.mp3,Ali,30823,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,9.0,4,6
grade1_profile28432_q2_LP_20251122_100201.mp3,Semal,28432,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28402_q1_QK_20251122_095622.mp3,Ali,28402,post,Come on. We can do it together.,Come on. We can do it to,Come on we can do it,6,7,8.0,3,6
grade1_profile30626_q2_QK_20251122_100724.mp3,Semal,30626,post,It's locked. I can open it.,Its locked i can open eat,It's locked i can open it,4,6,11.0,5,6
grade1_profile28448_q2_LP_20251122_100201.mp3,Salman,28448,pre,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,11.0,5,6
grade1_profile28429_q2_QK_20251122_100724.mp3,Amna,28429,post,It's locked. I can open it.,It's locked. I can open it,It's locked i can open it,6,6,11.0,5,6
grade1_profile28444_q2_LP_20251122_100201.mp3,Amna,28444,pre,It's locked. I can open it.,It's lucked. I can open it,It's locked i can open it,5,6,11.0,5,6
grade1_profile28395_q2_QK_20251122_100724.mp3,Amna,28395,post,It's locked. I can open it.,It's locked. I can open it,It's locked i can open it,6,6,9.0,3,6
grade1_profile28463_q2_LP_20251122_100201.mp3,Semal,28463,pre,It's locked. I can open it.,Is lock. I can open did.,It's locked i can open it,3,6,10.0,4,6
grade1_profile28512_q2_QK_20251122_100724.mp3,Semal,28512,post,It's locked. I can open it.,Its lockid. I can open it.,It's locked it i can open it,4,6,11.0,5,6
grade1_profile28417_q2_QK_20251122_100724.mp3,Ali,28417,post,It's locked. I can open it.,This locked. I can open it. ,It's locked i can open it,5,6,9.0,4,6
grade1_profile28429_q2_LP_20251122_100201.mp3,Ali,28429,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile28421_q2_QK_20251122_100724.mp3,Ali,28421,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile28350_q2_QK_20251122_100724.mp3,Ali,28350,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile28473_q2_LP_20251122_100201.mp3,Semal,28473,pre,It's locked. I can open it.,It Its lock. I can open open it.,It it's locked i can open open it,4,6,11.0,5,6
grade1_profile28355_q2_QK_20251122_100724.mp3,Semal,28355,post,It's locked. I can open it.,Its lock. Eye can open it.,It's locked i can open it,3,6,11.0,5,6
grade1_profile28399_q2_QK_20251122_100724.mp3,Semal,28399,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28347_q2_QK_20251122_100724.mp3,Semal,28347,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile30569_q2_LP_20251122_100201.mp3,Semal,30569,pre,It's locked. I can open it.,Its lock. I can open it. ,It's locked i can open it,4,6,11.0,5,6
grade1_profile28485_q1_QK_20251122_095622.mp3,Amna,28485,post,Come on. We can do it together.,Come on. We can do it thood.,Come on we can do it on,6,7,12.0,6,6
grade1_profile31184_q2_QK_20251122_100724.mp3,Semal,31184,post,It's locked. I can open it.,It's logged. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile30589_q2_QK_20251122_100724.mp3,Amna,30589,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28471_q2_QK_20251122_100724.mp3,Semal,28471,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile28474_q2_QK_20251122_100724.mp3,Amna,28474,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile31205_q2_QK_20251122_100724.mp3,Amna,31205,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,10.0,4,6
grade1_profile30481_q2_QK_20251122_100724.mp3,Amna,30481,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,10.0,5,6
grade1_profile28456_q2_QK_20251122_100724.mp3,Ali,28456,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile28352_q2_LP_20251122_100201.mp3,Semal,28352,pre,It's locked. I can open it.,It its laad i can open it,It it's locked i can open it,4,6,11.0,5,6
grade1_profile30569_q2_QK_20251122_100724.mp3,Semal,30569,post,It's locked. I can open it.,Its logit i can open,It's locked i can open it,3,6,11.0,5,6
grade1_profile28401_q2_LP_20251122_100201.mp3,Semal,28401,pre,It's locked. I can open it.,Its lowked i can open it,It's locked i can open it,4,6,11.0,5,6
grade1_profile30490_q2_QK_20251122_100724.mp3,Semal,30490,post,It's locked. I can open it.,Its looked i can open it,It's locked i can open it,4,6,11.0,5,6
grade1_profile28510_q2_LP_20251122_100201.mp3,Semal,28510,pre,It's locked. I can open it.,It lock haena locked i can open it,It's locked locked i can open it,5,6,9.0,3,6
grade1_profile30822_q2_QK_20251122_100724.mp3,Semal,30822,post,It's locked. I can open it.,Its locked i can awpen it ,It's locked i can open it,4,6,11.0,5,6
grade1_profile28382_q2_LP_20251122_100201.mp3,Semal,28382,pre,It's locked. I can open it.,Is flock i can openly,It's locked i can open it,2,6,11.0,5,6
grade1_profile28423_q2_LP_20251122_100201.mp3,Semal,28423,pre,It's locked. I can open it.,Its locked i can open it,It's locked i can open it,5,6,12.0,6,6
grade1_profile30496_q2_QK_20251122_100724.mp3,Semal,30496,post,It's locked. I can open it.,Its logged i can awpen it,It's locked i can open it,3,6,11.0,5,6
grade1_profile28391_q2_LP_20251122_100201.mp3,Ali,28391,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile28390_q2_LP_20251122_100201.mp3,Semal,28390,pre,It's locked. I can open it.,Its locked i can awpen it,It's locked i can open it,4,6,12.0,6,6
grade1_profile31192_q2_LP_20251122_100201.mp3,Semal,31192,pre,It's locked. I can open it.,Is lock I can awpen ick,It's locked i can open it,2,6,11.0,5,6
grade1_profile28428_q2_QK_20251122_100724.mp3,Semal,28428,post,It's locked. I can open it.,Its locked i can awpen it,It's locked i can open it,4,6,11.0,5,6
grade1_profile28363_q2_LP_20251122_100201.mp3,Ali,28363,pre,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,10.0,5,6
grade1_profile28369_q2_QK_20251122_100724.mp3,Semal,28369,post,It's locked. I can open it.,Its lock i can open it,It's locked i can open it,4,6,12.0,6,6
grade1_profile30586_q2_QK_20251122_100724.mp3,Semal,30586,post,It's locked. I can open it.,Its locked its locked i can open it i can open it,It's locked it's locked i can open it i can open it,5,6,12.0,6,6
grade1_profile28399_q2_LP_20251122_100201.mp3,Semal,28399,pre,It's locked. I can open it.,Its lock i can open,It's locked i can open it,3,6,11.0,5,6
grade1_profile28443_q2_QK_20251122_100724.mp3,Semal,28443,post,It's locked. I can open it.,Its locked i can open it,It's locked i can open it,5,6,12.0,6,6
grade1_profile28485_q2_QK_20251122_100724.mp3,Dania,28485,post,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,10.0,4,6
grade1_profile30823_q2_LP_20251122_100201.mp3,Dania,30823,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,9.0,4,6
grade1_profile28509_q1_LP_20251122_095026.mp3,Dania,28509,pre,Come on. We can do it together.,Come on. We can do eet together. ,Come on we do do it together,6,7,8.0,3,6
grade1_profile28403_q2_LP_20251122_100201.mp3,Dania,28403,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28456_q2_QK_20251122_100724.mp3,Dania,28456,post,It's locked. I can open it.,It's loged. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28516_q1_QK_20251122_095622.mp3,Rehma,28516,post,Come on. We can do it together.,Come on. We can do it together,On we can do it together,7,7,11.0,5,6
grade1_profile30506_q2_LP_20251122_100201.mp3,Dania,30506,pre,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,11.0,5,6
grade1_profile28446_q2_LP_20251122_100201.mp3,Dania,28446,pre,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,12.0,6,6
grade1_profile31203_q2_LP_20251122_100201.mp3,Dania,31203,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28470_q1_LP_20251122_095026.mp3,Rukhshan,28470,pre,Come on. We can do it together.,Assalam O Alaikum Ma'am. Come on. We can twogather,Come on it come come on we can together,4,7,8.0,3,6
grade1_profile30482_q2_LP_20251122_100201.mp3,Dania,30482,pre,It's locked. I can open it.,Iss lock. I can open it. ,It's locked i can open it,4,6,9.0,4,6
grade1_profile28387_q2_QK_20251122_100724.mp3,Rehma,28387,post,It's locked. I can open it.,It's lock. I can open it,It's locked i can open it,5,6,12.0,6,6
grade1_profile28402_q1_QK_20251122_095622.mp3,Rehma,28402,post,Come on. We can do it together.,Come on. We can do it toga,Come on we can do it,6,7,8.0,3,6
grade1_profile31207_q1_QK_20251122_095622.mp3,Rehma,31207,post,Come on. We can do it together.,Come aaaan. We can do it to,Come on we can do it,5,7,9.0,4,6
grade1_profile30490_q2_LP_20251122_100201.mp3,Rehma,30490,pre,It's locked. I can open it.,It's looked. I caann open it,It's locked i can open it,4,6,11.0,5,6
grade1_profile30476_q2_LP_20251122_100201.mp3,Rehma,30476,pre,It's locked. I can open it.,It's locked. I can open it,It's locked i can open it,6,6,11.0,5,6
grade1_profile28429_q2_LP_20251122_100201.mp3,Rehma,28429,pre,It's locked. I can open it.,It's locked. I can open it,It's locked i can open it,6,6,12.0,6,6
grade1_profile31207_q2_LP_20251122_100201.mp3,Rehma,31207,pre,It's locked. I can open it.,It's laacked. I can open it,It's locked i can open it,5,6,6.0,1,6
grade1_profile31284_q2_LP_20251122_100201.mp3,Rehma,31284,pre,It's locked. I can open it.,Isss locked. I can open it,It's locked i can open it,5,6,10.0,4,6
grade1_profile28398_q2_LP_20251122_100201.mp3,Rehma,28398,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile30822_q2_LP_20251122_100201.mp3,Rukhshan,30822,pre,It's locked. I can open it.,It's loocked. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile31204_q2_QK_20251122_100724.mp3,Rukhshan,31204,post,It's locked. I can open it.,It's loked. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28441_q2_LP_20251122_100201.mp3,Rukhshan,28441,pre,It's locked. I can open it.,It's looked. I can awpen it.,It's locked i can open it,4,6,11.0,5,6
grade1_profile28392_q2_QK_20251122_100724.mp3,Rukhshan,28392,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile30586_q2_LP_20251122_100201.mp3,Rukhshan,30586,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked it's locked i can i can open it open it,6,6,11.0,5,6
grade1_profile28469_q2_QK_20251122_100724.mp3,Rukhshan,28469,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28510_q2_QK_20251122_100724.mp3,Rukhshan,28510,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile30941_q2_QK_20251122_100724.mp3,Rukhshan,30941,post,It's locked. I can open it.,Ittt lock. Can pa a-pa-en eet it,It's locked can open it i it,1,6,7.0,2,6
grade1_profile28469_q2_LP_20251122_100201.mp3,Rukhshan,28469,pre,It's locked. I can open it.,Iz locked. I c-han open it.,It's locked i can open it,4,6,10.0,4,6
grade1_profile30485_q2_LP_20251122_100201.mp3,Rukhshan,30485,pre,It's locked. I can open it.,Ees lock. I can open it.,It's locked i can open it,4,6,9.0,4,6
grade1_profile30695_q2_QK_20251122_100724.mp3,Rukhshan,30695,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile30840_q2_QK_20251122_100724.mp3,Rukhshan,30840,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,9.0,4,6
grade1_profile31204_q2_LP_20251122_100201.mp3,Rukhshan,31204,pre,It's locked. I can open it.,It's locked. Eye c-han open it.,It's locked i can open it,4,6,11.0,5,6
grade1_profile28344_q2_QK_20251122_100724.mp3,Rukhshan,28344,post,It's locked. I can open it.,It's looked. I can open it.,It's locked i can open it,5,6,10.0,5,6
grade1_profile30472_q1_LP_20251122_095026.mp3,Dania,30472,pre,Come on. We can do it together.,welcome on. We an can do it together. ,Come on we can do it,6,7,9.0,3,6
grade1_profile30596_q2_QK_20251122_100724.mp3,Dania,30596,post,It's locked. I can open it.,parent recording ,It's locked i can open it,0,6,12.0,6,6
grade1_profile28375_q2_QK_20251122_100724.mp3,Dania,28375,post,It's locked. I can open it.,It is lock. I can open it. ,It it's locked i can open it,4,6,10.0,4,6
grade1_profile31284_q1_QK_20251122_095622.mp3,Rukhshan,31284,post,Come on. We can do it together.,Onnnn. We c-han do it together.,On on we can do it together,4,7,11.0,5,6
grade1_profile30630_q2_LP_20251122_100201.mp3,Dania,30630,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile30490_q2_QK_20251122_100724.mp3,Dania,30490,post,It's locked. I can open it.,It's loged. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile30569_q1_LP_20251122_095026.mp3,Rukhshan,30569,pre,Come on. We can do it together.,Onnn. We can do it together.,On we can do it together,5,7,10.0,4,6
grade1_profile28398_q2_LP_20251122_100201.mp3,Rukhshan,28398,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile30684_q2_LP_20251122_100201.mp3,Rukhshan,30684,pre,It's locked. I can open it.,It's loked. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28516_q2_QK_20251122_100724.mp3,Rehma,28516,post,It's locked. I can open it.,Iss lock. I can open iit,It's locked i can open it,3,6,10.0,4,6
grade1_profile28443_q2_LP_20251122_100201.mp3,Rehma,28443,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,12.0,6,6
grade1_profile30485_q2_LP_20251122_100201.mp3,Rehma,30485,pre,It's locked. I can open it.,Isss loo. I can open it,It's locked i can open it,4,6,9.0,4,6
grade1_profile28355_q2_QK_20251122_100724.mp3,Rehma,28355,post,It's locked. I can open it.,It's lock. I can open e,It's locked i can open it,4,6,11.0,5,6
grade1_profile28518_q2_LP_20251122_100201.mp3,Rehma,28518,pre,It's locked. I can open it.,Iss lock. I can open iit,It's locked i can open it,3,6,9.0,3,6
grade1_profile30485_q2_QK_20251122_100724.mp3,Rehma,30485,post,It's locked. I can open it.,Iss lock. I can open iit,It's locked i can open it,3,6,9.0,3,6
grade1_profile28493_q1_LP_20251122_095026.mp3,Rehma,28493,pre,Come on. We can do it together.,Comon. We can do it together,Come on we can do it,5,7,7.0,1,6
grade1_profile30581_q2_LP_20251122_100201.mp3,Rehma,30581,pre,It's locked. I can open it.,It's isss lock. I can open it,It's it's locked i can open it,5,6,10.0,4,6
grade1_profile28450_q2_LP_20251122_100201.mp3,Rehma,28450,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile31205_q2_QK_20251122_100724.mp3,Rehma,31205,post,It's locked. I can open it.,Ss locked. i can open i,It's locked i can open it,4,6,10.0,4,6
grade1_profile30596_q2_LP_20251122_100201.mp3,Rehma,30596,pre,It's locked. I can open it.,It's lac kad. I can opin it,It's locked can i can open it,4,6,10.0,4,6
grade1_profile31184_q2_LP_20251122_100201.mp3,Rehma,31184,pre,It's locked. I can open it.,It's look. i can open it,It's locked i can open it,5,6,11.0,5,6
grade1_profile28509_q2_QK_20251122_100724.mp3,Rehma,28509,post,It's locked. I can open it.,It's loooord. I can open it,It's locked i can open it,5,6,9.0,4,6
grade1_profile30575_q2_LP_20251122_100201.mp3,Rehma,30575,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,9.0,3,6
grade1_profile28468_q2_QK_20251122_100724.mp3,Rehma,28468,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile30626_q2_QK_20251122_100724.mp3,Rehma,30626,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28369_q2_QK_20251122_100724.mp3,Rehma,28369,post,It's locked. I can open it.,It's lock. I can open it,It's locked i can open it,5,6,12.0,6,6
grade1_profile30665_q2_LP_20251122_100201.mp3,Rehma,30665,pre,It's locked. I can open it.,It's looks. I can open it,It's locked locked i can open it i can open it,5,6,9.0,3,6
grade1_profile28466_q2_LP_20251122_100201.mp3,Rehma,28466,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile30633_q2_LP_20251122_100201.mp3,Rehma,30633,pre,It's locked. I can open it.,It's lock. I can open it,It's locked i can open it,5,6,10.0,5,6
grade1_profile28375_q2_QK_20251122_100724.mp3,Rehma,28375,post,It's locked. I can open it.,It is locked. I can open it,It it's locked i can open it,5,6,10.0,4,6
grade1_profile28446_q2_QK_20251122_100724.mp3,Rehma,28446,post,It's locked. I can open it.,sss locked. I can open it,It's locked i can open it,5,6,12.0,6,6
grade1_profile28438_q2_LP_20251122_100201.mp3,Rehma,28438,pre,It's locked. I can open it.,It's locked. I can open a,It's locked i can open it,5,6,10.0,5,6
grade1_profile28388_q2_LP_20251122_100201.mp3,Rehma,28388,pre,It's locked. I can open it.,Is it's lock. I can open it,It's locked i can open it,5,6,11.0,5,6
grade1_profile28451_q2_LP_20251122_100201.mp3,Rehma,28451,pre,It's locked. I can open it.,It is lock. I can open it,It it's locked i can open it,4,6,10.0,5,6
grade1_profile30506_q2_LP_20251122_100201.mp3,Rehma,30506,pre,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,11.0,5,6
grade1_profile28432_q2_LP_20251122_100201.mp3,Rehma,28432,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28519_q2_QK_20251122_100724.mp3,Rehma,28519,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,10.0,4,6
grade1_profile28432_q2_QK_20251122_100724.mp3,Rehma,28432,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,10.0,4,6
grade1_profile28421_q2_LP_20251122_100201.mp3,Rehma,28421,pre,It's locked. I can open it.,It's loooocked. I can open.,It's locked i can open it,4,6,11.0,5,6
grade1_profile30506_q2_QK_20251122_100724.mp3,Rehma,30506,post,It's locked. I can open it.,Look. I can open it,It's locked i can open it,4,6,11.0,5,6
grade1_profile28359_q2_QK_20251122_100724.mp3,Rehma,28359,post,It's locked. I can open it.,It's lokid. I caaan o opin it,It's it's locked it i can open open open,3,6,8.0,2,6
grade1_profile28364_q2_LP_20251122_100201.mp3,Rehma,28364,pre,It's locked. I can open it.,It's locked. I an open it,It's locked i can open it,5,6,10.0,4,6
grade1_profile30544_q2_QK_20251122_100724.mp3,Rehma,30544,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile30823_q2_QK_20251122_100724.mp3,Rehma,30823,post,It's locked. I can open it.,It's looock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28388_q2_QK_20251122_100724.mp3,Rehma,28388,post,It's locked. I can open it.,It's lock. I can't open it.,It's locked i can open it,4,6,10.0,5,6
grade1_profile28389_q2_LP_20251122_100201.mp3,Rehma,28389,pre,It's locked. I can open it.,It's lock. I can open e,It's locked i can open it,4,6,12.0,6,6
grade1_profile31203_q2_LP_20251122_100201.mp3,Rehma,31203,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile28417_q2_LP_20251122_100201.mp3,Rehma,28417,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile30544_q2_LP_20251122_100201.mp3,Rehma,30544,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,9.0,3,6
grade1_profile28345_q2_QK_20251122_100724.mp3,Rehma,28345,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile28470_q2_LP_20251122_100201.mp3,Rehma,28470,pre,It's locked. I can open it.,It's loooock. I can open it,It's locked i can open it,5,6,9.0,3,6
grade1_profile28446_q2_LP_20251122_100201.mp3,Rehma,28446,pre,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,12.0,6,6
grade1_profile28362_q2_LP_20251122_100201.mp3,Rehma,28362,pre,It's locked. I can open it.,It's locked. I can apen it,It's locked i can open it,5,6,12.0,6,6
grade1_profile30633_q2_QK_20251122_100724.mp3,Amna,30633,post,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28350_q2_QK_20251122_100724.mp3,Rukhshan,28350,post,It's locked. I can open it.,It's lock. I can openeet,It's locked i can open it,3,6,11.0,5,6
grade1_profile28448_q2_QK_20251122_100724.mp3,Amna,28448,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28381_q2_LP_20251122_100201.mp3,Amna,28381,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile31206_q2_LP_20251122_100201.mp3,Amna,31206,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28514_q2_QK_20251122_100724.mp3,Rukhshan,28514,post,It's locked. I can open it.,It's locked. I can awpen it.,It's locked i can open it,5,6,12.0,6,6
grade1_profile30630_q2_QK_20251122_100724.mp3,Rukhshan,30630,post,It's locked. I can open it.,It's lock. Eye can awpen it.,It's locked i can open it,3,6,7.0,1,6
grade1_profile28417_q2_QK_20251122_100724.mp3,Amna,28417,post,It's locked. I can open it.,This locked. I can open it.,It's locked i can open it,5,6,9.0,4,6
grade1_profile30472_q2_QK_20251122_100724.mp3,Dania,30472,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,9.0,4,6
grade1_profile28347_q2_LP_20251122_100201.mp3,Dania,28347,pre,It's locked. I can open it.,It's locked. I cant open it.,It's locked i can open it,5,6,12.0,6,6
grade1_profile30589_q2_LP_20251122_100201.mp3,Rukhshan,30589,pre,It's locked. I can open it.,It's locked. Eyeee cann open eet.,It's locked i can open it,3,6,9.0,3,6
grade1_profile30569_q1_LP_20251122_095026.mp3,Salman,30569,pre,Come on. We can do it together.,come on. we can do it together.,On we can do it together,7,7,10.0,4,6
grade1_profile30481_q2_LP_20251122_100201.mp3,Amna,30481,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,9.0,4,6
grade1_profile28387_q2_LP_20251122_100201.mp3,Rukhshan,28387,pre,It's locked. I can open it.,It's-uh locked-uh. I can open it,It's locked i can open it,4,6,11.0,5,6
grade1_profile28391_q2_LP_20251122_100201.mp3,Amna,28391,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile30581_q2_QK_20251122_100724.mp3,Dania,30581,post,It's locked. I can open it.,It's logged. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile31203_q2_QK_20251122_100724.mp3,Rukhshan,31203,post,It's locked. I can open it.,It's laacked. I can open it.,It's locked i can open it,5,6,10.0,4,6
grade1_profile30840_q2_LP_20251122_100201.mp3,Dania,30840,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28451_q2_LP_20251122_100201.mp3,Salman,28451,pre,It's locked. I can open it.,It is lock. I can open it. ,It it's locked i can open it,4,6,10.0,5,6
grade1_profile28516_q2_QK_20251122_100724.mp3,Dania,28516,post,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,10.0,4,6
grade1_profile28465_q2_QK_20251122_100724.mp3,Dania,28465,post,It's locked. I can open it.,It's lock. I can awpen it.,It's locked i can open it,4,6,11.0,5,6
grade1_profile30476_q2_QK_20251122_100724.mp3,Dania,30476,post,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile30481_q2_QK_20251122_100724.mp3,Dania,30481,post,It's locked. I can open it.,It's looged. I can open it.,It's locked i can open it,5,6,10.0,5,6
grade1_profile30695_q2_QK_20251122_100724.mp3,Dania,30695,post,It's locked. I can open it.,parent recording ,It's locked i can open it,0,6,12.0,6,6
grade1_profile28349_q2_QK_20251122_100724.mp3,Dania,28349,post,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,12.0,6,6
grade1_profile30569_q2_LP_20251122_100201.mp3,Dania,30569,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28344_q2_QK_20251122_100724.mp3,Dania,28344,post,It's locked. I can open it.,It's loged. I can open it.,It's locked i can open it,5,6,10.0,5,6
grade1_profile28450_q2_QK_20251122_100724.mp3,Dania,28450,post,It's locked. I can open it.,parent recording ,It's locked i can open it,0,6,12.0,6,6
